harm,left_run,right_run,left_name,right_name,comparison_scope,embedding_similarity,embedding_distance,llm_similarity,llm_distance,combined_similarity,combined_distance,llm_redundant,llm_rationale,exact_name_match,exact_dimension_match,deduplication_match,deduplication_reasons
malicious_cyber_activity,run-1,run-1,authorization_context,request_purpose,within_run,0.548578,0.451422,0.0,1.0,0.274289,0.725711,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
malicious_cyber_activity,run-1,run-1,authorization_context,capability_uplift,within_run,0.473678,0.526322,0.0,1.0,0.236839,0.763161,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
malicious_cyber_activity,run-1,run-1,authorization_context,attack_lifecycle_stage,within_run,0.498409,0.501591,0.0,1.0,0.249204,0.750796,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
malicious_cyber_activity,run-1,run-1,authorization_context,impact_type,within_run,0.480069,0.519931,0.0,1.0,0.240035,0.759965,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
malicious_cyber_activity,run-1,run-1,authorization_context,target_criticality,within_run,0.431237,0.568763,0.0,1.0,0.215618,0.784382,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
malicious_cyber_activity,run-1,run-1,authorization_context,automation_scale,within_run,0.438025,0.561975,0.0,1.0,0.219012,0.780988,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
malicious_cyber_activity,run-1,run-1,authorization_context,adversarial_pressure,within_run,0.51945,0.48055,0.0,1.0,0.259725,0.740275,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
malicious_cyber_activity,run-1,run-1,authorization_context,interaction_progression,within_run,0.544839,0.455161,0.0,1.0,0.272419,0.727581,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
malicious_cyber_activity,run-1,run-2,authorization_context,prior_access,across_run,0.617832,0.382168,0.0,1.0,0.308916,0.691084,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
malicious_cyber_activity,run-1,run-2,authorization_context,victim_participation,across_run,0.445135,0.554865,0.0,1.0,0.222568,0.777432,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
malicious_cyber_activity,run-1,run-2,authorization_context,operational_readiness,across_run,0.481192,0.518808,0.0,1.0,0.240596,0.759404,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
