harm,left_run,right_run,left_name,right_name,comparison_scope,embedding_similarity,embedding_distance,llm_similarity,llm_distance,combined_similarity,combined_distance,llm_redundant,llm_rationale,exact_name_match,exact_dimension_match,deduplication_match,deduplication_reasons
anthropomorphic_behaviors,run-1,run-1,user_age_context,social_connection_context,within_run,0.559176,0.440824,0.0,1.0,0.279588,0.720412,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
anthropomorphic_behaviors,run-1,run-1,user_age_context,conversation_task,within_run,0.544429,0.455571,0.0,1.0,0.272215,0.727785,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
anthropomorphic_behaviors,run-1,run-1,user_age_context,relationship_frame,within_run,0.490818,0.509182,0.142857,0.857143,0.316838,0.683162,False,LLM coordinated semantic labels; shared tags: relationship boundaries.,False,False,False,
anthropomorphic_behaviors,run-1,run-1,user_age_context,anthropomorphic_prompt_pressure,within_run,0.489911,0.510089,0.0,1.0,0.244955,0.755045,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
anthropomorphic_behaviors,run-1,run-1,user_age_context,claim_initiation_context,within_run,0.575197,0.424803,0.0,1.0,0.287598,0.712402,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
anthropomorphic_behaviors,run-1,run-1,user_age_context,disclosure_frame,within_run,0.563184,0.436816,0.0,1.0,0.281592,0.718408,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
anthropomorphic_behaviors,run-1,run-1,user_age_context,trajectory_stage,within_run,0.489927,0.510073,0.0,1.0,0.244964,0.755036,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
anthropomorphic_behaviors,run-1,run-2,user_age_context,user_attribution_stance,across_run,0.545681,0.454319,0.0,1.0,0.27284,0.72716,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
anthropomorphic_behaviors,run-1,run-2,user_age_context,control_provenance_frame,across_run,0.526464,0.473536,0.0,1.0,0.263232,0.736768,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
anthropomorphic_behaviors,run-1,run-2,user_age_context,anthropocentric_script,across_run,0.461264,0.538736,0.0,1.0,0.230632,0.769368,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
anthropomorphic_behaviors,run-1,run-2,user_age_context,social_affiliation_motive,across_run,0.485983,0.514017,0.0,1.0,0.242991,0.757009,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
anthropomorphic_behaviors,run-1,run-2,user_age_context,reliance_stakes,across_run,0.49993,0.50007,0.0,1.0,0.249965,0.750035,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
