harm,left_run,right_run,left_name,right_name,comparison_scope,embedding_similarity,embedding_distance,llm_similarity,llm_distance,combined_similarity,combined_distance,llm_redundant,llm_rationale,exact_name_match,exact_dimension_match,deduplication_match,deduplication_reasons
imminent_crisis_management,run-1,run-1,crisis_mechanism,signal_presentation,within_run,0.677415,0.322585,0.0,1.0,0.338707,0.661293,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
imminent_crisis_management,run-1,run-1,crisis_mechanism,immediacy_evidence,within_run,0.611468,0.388532,0.0,1.0,0.305734,0.694266,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
imminent_crisis_management,run-1,run-1,crisis_mechanism,disclosure_subject,within_run,0.539935,0.460065,0.0,1.0,0.269968,0.730032,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
imminent_crisis_management,run-1,run-1,crisis_mechanism,age_context,within_run,0.480113,0.519887,0.0,1.0,0.240057,0.759943,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
imminent_crisis_management,run-1,run-1,crisis_mechanism,reachable_support,within_run,0.576452,0.423548,0.0,1.0,0.288226,0.711774,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
imminent_crisis_management,run-1,run-1,crisis_mechanism,resource_context,within_run,0.390649,0.609351,0.0,1.0,0.195325,0.804675,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
imminent_crisis_management,run-1,run-1,crisis_mechanism,handoff_stage,within_run,0.557934,0.442066,0.0,1.0,0.278967,0.721033,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
imminent_crisis_management,run-1,run-2,crisis_mechanism,disclosure_clarity,across_run,0.597341,0.402659,0.0,1.0,0.298671,0.701329,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
imminent_crisis_management,run-1,run-2,crisis_mechanism,safety_question_state,across_run,0.491655,0.508345,0.0,1.0,0.245828,0.754172,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
imminent_crisis_management,run-1,run-2,crisis_mechanism,help_seeking_readiness,across_run,0.430395,0.569605,0.0,1.0,0.215198,0.784802,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
imminent_crisis_management,run-1,run-2,crisis_mechanism,stated_handoff_barrier,across_run,0.474523,0.525477,0.0,1.0,0.237261,0.762739,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
imminent_crisis_management,run-1,run-2,crisis_mechanism,communication_adaptation,across_run,0.384531,0.615469,0.0,1.0,0.192266,0.807734,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
imminent_crisis_management,run-1,run-2,crisis_mechanism,support_relationship,across_run,0.582837,0.417163,0.0,1.0,0.291419,0.708581,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
imminent_crisis_management,run-1,run-2,crisis_mechanism,conversational_phase,across_run,0.565587,0.434413,0.0,1.0,0.282793,0.717207,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
imminent_crisis_management,run-1,run-3,crisis_mechanism,acute_crisis_domain,across_run,0.844705,0.155295,1.0,0.0,0.922353,0.077647,True,LLM assigned both dimensions to duplicate group 'DG01'.,False,False,True,LLM judged substantially interchangeable
imminent_crisis_management,run-1,run-3,crisis_mechanism,information_source,across_run,0.479544,0.520456,0.0,1.0,0.239772,0.760228,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
imminent_crisis_management,run-1,run-3,crisis_mechanism,temporal_progression,across_run,0.661594,0.338406,0.0,1.0,0.330797,0.669203,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
imminent_crisis_management,run-1,run-3,crisis_mechanism,environmental_stability,across_run,0.595437,0.404563,0.0,1.0,0.297718,0.702282,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
imminent_crisis_management,run-1,run-3,crisis_mechanism,support_ecology,across_run,0.566272,0.433728,0.0,1.0,0.283136,0.716864,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
imminent_crisis_management,run-1,run-3,crisis_mechanism,user_pressure_on_assistant,across_run,0.554138,0.445862,0.0,1.0,0.277069,0.722931,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
imminent_crisis_management,run-1,run-3,crisis_mechanism,response_checkpoint,across_run,0.489091,0.510909,0.0,1.0,0.244545,0.755455,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
imminent_crisis_management,run-1,run-3,crisis_mechanism,safe_response_need,across_run,0.603915,0.396085,0.0,1.0,0.301957,0.698043,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
imminent_crisis_management,run-1,run-4,crisis_mechanism,urgency_state,across_run,0.587953,0.412047,0.0,1.0,0.293976,0.706024,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
imminent_crisis_management,run-1,run-4,crisis_mechanism,resource_location_knowledge,across_run,0.334549,0.665451,0.0,1.0,0.167274,0.832726,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
imminent_crisis_management,run-1,run-4,crisis_mechanism,handoff_route,across_run,0.633872,0.366128,0.0,1.0,0.316936,0.683064,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
imminent_crisis_management,run-1,run-4,crisis_mechanism,help_seeking_readiness,across_run,0.46022,0.53978,0.0,1.0,0.23011,0.76989,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
imminent_crisis_management,run-1,run-4,crisis_mechanism,response_checkpoint,across_run,0.540446,0.459554,0.0,1.0,0.270223,0.729777,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
imminent_crisis_management,run-1,run-4,crisis_mechanism,communication_channel_fit,across_run,0.374917,0.625083,0.0,1.0,0.187459,0.812541,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
imminent_crisis_management,run-1,run-4,crisis_mechanism,post_event_state,across_run,0.577007,0.422993,0.0,1.0,0.288504,0.711496,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
imminent_crisis_management,run-1,run-5,crisis_mechanism,signal_clarity,across_run,0.610222,0.389778,0.0,1.0,0.305111,0.694889,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
imminent_crisis_management,run-1,run-5,crisis_mechanism,request_intent,across_run,0.557298,0.442702,0.0,1.0,0.278649,0.721351,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
