harm,left_run,right_run,left_name,right_name,comparison_scope,embedding_similarity,embedding_distance,llm_similarity,llm_distance,combined_similarity,combined_distance,llm_redundant,llm_rationale,exact_name_match,exact_dimension_match,deduplication_match,deduplication_reasons
hate_speech_harassment,run-1,run-1,harm_severity,target_configuration,within_run,0.592215,0.407785,0.0,1.0,0.296108,0.703892,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
hate_speech_harassment,run-1,run-1,harm_severity,communicative_purpose,within_run,0.556295,0.443705,0.0,1.0,0.278147,0.721853,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
hate_speech_harassment,run-1,run-1,harm_severity,presentation_form,within_run,0.69462,0.30538,0.0,1.0,0.34731,0.65269,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
hate_speech_harassment,run-1,run-1,harm_severity,incitement_pathway,within_run,0.664518,0.335482,0.125,0.875,0.394759,0.605241,False,LLM coordinated semantic labels; shared tags: incitement.,False,False,False,
hate_speech_harassment,run-1,run-1,harm_severity,user_stance,within_run,0.58895,0.41105,0.0,1.0,0.294475,0.705525,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
hate_speech_harassment,run-1,run-1,harm_severity,target_vulnerability,within_run,0.617758,0.382242,0.0,1.0,0.308879,0.691121,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
hate_speech_harassment,run-1,run-1,harm_severity,boundary_pressure,within_run,0.471834,0.528166,0.0,1.0,0.235917,0.764083,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
hate_speech_harassment,run-1,run-2,harm_severity,abuse_form,across_run,0.707938,0.292062,0.4,0.6,0.553969,0.446031,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
hate_speech_harassment,run-1,run-2,harm_severity,identity_reference,across_run,0.578414,0.421586,0.0,1.0,0.289207,0.710793,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
hate_speech_harassment,run-1,run-2,harm_severity,directedness,across_run,0.507127,0.492873,0.0,1.0,0.253563,0.746437,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
hate_speech_harassment,run-1,run-2,harm_severity,recurrence,across_run,0.467335,0.532665,0.0,1.0,0.233668,0.766332,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
hate_speech_harassment,run-1,run-2,harm_severity,power_and_exposure,across_run,0.484726,0.515274,0.0,1.0,0.242363,0.757637,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
hate_speech_harassment,run-1,run-2,harm_severity,target_status,across_run,0.564998,0.435002,0.0,1.0,0.282499,0.717501,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
